0,1
D44.1,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，副腎
D44.2,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，上皮小体<副甲状腺>
D44.3,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，下垂体
D44.4,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，頭蓋咽頭管
D44.5,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，松果体
D44.6,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，頚動脈小体
D44.7,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，大動脈小体及びその他のパラガングリア＜傍神経節＞
D44.8,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，複数の内分泌腺
D44.9,内分泌腺の性状不詳又は不明の新生物＜腫瘍＞，内分泌腺，部位不明
D46.0,環状鉄芽球を伴わない不応性貧血と記載されたもの
D46.1,環状鉄芽球を伴う不応性貧血
D46.2,芽球過剰性不応性貧血
D46.4,不応性貧血，詳細不明
D46.5,多系統異形成を伴う不応性貧血
D46.6,単独del(5q)染色体異常を伴う骨髄異形成症候群
D46.7,その他の骨髄異形成症候群
D46.9,骨髄異形成症候群，詳細不明
D47.0,性状不詳及び不明の組織球性及び肥満細胞性腫瘍
D47.1,慢性骨髄増殖性疾患
D47.2,意義不明の単クローングロブリン血症（MGUS）
D47.3,本態性（出血性）血小板血症
D47.4,骨髄線維症
D47.5,慢性好酸球性白血病［好酸球増加症候群］
D47.7,リンパ組織，造血組織及び関連組織の性状不詳又は不明のその他の明示された新生物＜腫瘍＞
D47.9,リンパ組織，造血組織及び関連組織の性状不詳又は不明の新生物＜腫瘍＞，詳細不明
D48.0,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，骨及び関節軟骨
D48.1,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，結合組織及びその他の軟部組織
D48.2,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，末梢神経及び自律神経系
D48.3,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，後腹膜
D48.4,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，腹膜
D48.5,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，皮膚
D48.6,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，乳房
D48.7,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，その他の明示された部位
D48.9,その他及び部位不明の性状不詳又は不明の新生物＜腫瘍＞，性状不詳又は不明の新生物＜腫瘍＞，部位不明
D50.0,失血による鉄欠乏性貧血（慢性）
D50.1,鉄欠乏性えん＜嚥＞下障害
D50.8,その他の鉄欠乏性貧血
D50.9,鉄欠乏性貧血，詳細不明
D51.0,ビタミンB12欠乏性貧血，内因子欠乏によるもの
D51.1,ビタミンB12欠乏性貧血，タンパク＜蛋白＞尿を伴う選択的ビタミンB12吸収不良によるもの
D51.2,トランスコバラミン２欠乏症
D51.3,その他の食事性ビタミンB12欠乏性貧血
D51.8,その他のビタミンB12欠乏性貧血
D51.9,ビタミンB12乏性貧血，詳細不明
D52.0,食事性葉酸欠乏性貧血
D52.1,薬物誘発性葉酸欠乏性貧血
D52.8,その他の葉酸欠乏性貧血
D52.9,葉酸欠乏性貧血，詳細不明
D53.0,タンパク＜蛋白＞欠乏性貧血
D53.1,その他の巨赤芽球性貧血，他に分類されないもの
D53.2,壊血病性貧血
D53.8,その他の明示された栄養性貧血
D53.9,栄養性貧血，詳細不明
D55.0,グルコース-６-リン＜燐＞酸脱水素酵素［G6PD］欠損による貧血
D55.1,その他のグルタチオン代謝障害による貧血
D55.2,解糖系酵素障害による貧血
D55.3,ヌクレオチド代謝障害による貧血
D55.8,酵素障害によるその他の貧血
D55.9,酵素障害による貧血，詳細不明
D56.0,アルファサラセミア＜地中海貧血＞
D56.1,ベータサラセミア＜地中海貧血＞
D56.2,デルタ・ベータサラセミア＜地中海貧血＞
D56.3,サラセミア＜地中海貧血＞保因者
D56.4,遺伝性高胎児ヘモグロビン＜血色素＞症［HPFH］
D56.8,その他のサラセミア＜地中海貧血＞
D56.9,サラセミア＜地中海貧血＞，詳細不明
D57.0,鎌状赤血球貧血，クリーゼを伴うもの
D57.1,鎌状赤血球貧血，クリーゼを伴わないもの
D57.2,重複ヘテロ複合型鎌状化障害
D57.3,鎌状赤血球保因者
D57.8,その他の鎌状赤血球障害
D58.0,遺伝性球状赤血球症
D58.1,遺伝性楕円赤血球症
D58.2,その他の異常ヘモグロビン＜血色素＞症
D58.8,その他の明示された遺伝性溶血性貧血
D58.9,遺伝性溶血性貧血，詳細不明
D59.0,薬物誘発性自己免疫性溶血性貧血
D59.1,その他の自己免疫性溶血性貧血
D59.2,薬物誘発性非自己免疫性溶血性貧血
D59.3,溶血性尿毒症症候群
D59.4,その他の非自己免疫性溶血性貧血
D59.5,発作性夜間ヘモグロビン＜血色素＞尿症［マルキアファーヴァ・ミケリ＜Marchiafava-Micheli＞症候群］
D59.6,その他の外因による溶血性ヘモグロビン＜血色素＞尿症
D59.8,その他の後天性溶血性貧血
D59.9,後天性溶血性貧血，詳細不明
D60.0,慢性後天性赤芽球ろう＜癆＞
D60.1,一過性後天性赤芽球ろう＜癆＞
D60.8,その他の後天性赤芽球ろう＜癆＞
D60.9,後天性赤芽球ろう＜癆＞，詳細不明
D61.0,体質性再生不良性貧血
D61.1,薬物誘発性再生不良性貧血
D61.2,その他の外的因子による再生不良性貧血
D61.3,特発性再生不良性貧血
D61.8,その他の明示された無形成性貧血
D61.9,無形成性貧血，詳細不明
D63.0,新生物＜腫瘍＞性疾患における貧血
D63.8,他に分類されるその他の慢性疾患における貧血
D64.0,遺伝性鉄芽球性貧血
D64.1,続発性鉄芽球性貧血，疾病によるもの
D64.2,続発性鉄芽球性貧血，薬物及び毒素によるもの
D64.3,その他の鉄芽球性貧血
D64.4,先天性赤血球生成障害性貧血
D64.8,その他の明示された貧血
D64.9,貧血，詳細不明
D68.0,フォンウ＜ヴ＞ィルブランド＜ト＞＜von Willebrand＞病
D68.1,遺伝性第XI因子欠乏症
D68.2,その他の凝固因子の遺伝性欠乏症
D68.3,循環抗凝固薬による出血性障害
D68.4,後天性凝固因子欠乏症
D68.5,原発性血栓形成傾向
D68.6,その他の血栓形成傾向
D68.8,その他の明示された凝固障害
D68.9,凝固障害，詳細不明
D69.0,アレルギー性紫斑病
D69.1,血小板機能異常症
D69.2,その他の血小板非減少性紫斑病
D69.3,特発性血小板減少性紫斑病
D69.4,その他の原発性血小板減少症
D69.5,続発性血小板減少症
D69.6,血小板減少症，詳細不明
D69.8,その他の明示された出血性病態
D69.9,出血性病態，詳細不明
D72.0,白血球の遺伝性異常
D72.1,好酸球増加症
D72.8,その他の明示された白血球の障害
D72.9,白血球の障害，詳細不明
D73.0,脾機能低下症
D73.1,脾機能亢進症
D73.2,慢性うっ血性脾腫
D73.3,脾膿瘍
D73.4,脾のう＜嚢＞胞
D73.5,脾梗塞
D73.8,その他の脾疾患
D73.9,脾疾患，詳細不明
D74.0,先天性メトヘモグロビン血症
D74.8,その他のメトヘモグロビン血症
D74.9,メトヘモグロビン血症，詳細不明
D75.0,家族性赤血球増加症
D75.1,続発性＜二次性＞赤血球増加症＜多血症＞
D75.8,血液及び造血器のその他の明示された疾患
D75.9,血液及び造血器の疾患，詳細不明
D76.1,血球貪食性リンパ組織球症
D76.2,血球貪食症候群，感染症に関連するもの
D76.3,その他の組織球症症候群
D80.0,遺伝性低ガンマグロブリン血症
D80.1,非家族性低ガンマグロブリン血症
D80.2,選択的免疫グロブリンA［IgA］欠乏症
D80.3,選択的免疫グロブリンG［IgG］サブクラス欠乏症
D80.4,選択的免疫グロブリンM［IgM］欠乏症
D80.5,免疫グロブリンM［IgM］増加を伴う免疫不全症
D80.6,正常又は高免疫グロブリン血症を伴う抗体欠乏症
D80.7,乳児一過性低ガンマグロブリン血症
D80.8,主として抗体欠乏を伴うその他の免疫不全症
D80.9,主として抗体欠乏を伴う免疫不全症，詳細不明
D81.0,細網系異形成を伴う重症複合免疫不全症［SCID］
D81.1,T細胞及びB細胞の減少を伴う重症複合免疫不全症［SCID］
D81.2,B細胞数が減少又は正常な重症複合免疫不全症［SCID］
D81.3,アデノシン・デアミネース＜脱アミノ酵素＞［ADA］欠乏症
D81.4,ネゼロフ＜Nezelof＞症候群
D81.5,プリンヌクレオシドホスホリラーゼ＜リン酸化酵素＞［PNP］欠乏症
D81.6,主要組織適合遺伝子複合体クラス�T欠乏症
D81.7,主要組織適合遺伝子複合体クラス�U欠乏症
D81.8,その他の複合免疫不全症
D81.9,複合免疫不全症，詳細不明
D82.0,ウィスコット・アルドリッチ＜Wiskott-Aldrich＞症候群
D82.1,ディジョ−ジ＜Di George＞症候群
D82.2,短肢性低身長を伴う免疫不全症
D82.3,EB＜Epstein-Barr＞ウイルスに対する遺伝的反応異常に続発する免疫不全症
D82.4,高免疫グロブリンE［IgE］症候群
D82.8,その他の明示された大きな欠損に関連する免疫不全症
D82.9,大きな欠損に関連する免疫不全症，詳細不明
D83.0,B細胞の数及び機能の顕著な異常を伴う分類不能型免疫不全症
D83.1,顕著な免疫調節性T細胞障害を伴う分類不能型免疫不全症
D83.2,B細胞又はT細胞に対する自己抗体を伴う分類不能型免疫不全症
D83.8,その他の分類不能型免疫不全症
D83.9,分類不能型免疫不全症，詳細不明
D84.0,リンパ球機能抗原-１［LFA-1］欠乏症
D84.1,補体系の欠乏症
D84.8,その他の明示された免疫不全症
D84.9,免疫不全症，詳細不明
D86.0,肺サルコイドーシス
D86.1,リンパ節サルコイドーシス
D86.2,リンパ節サルコイドーシスを伴う肺サルコイドーシス
D86.3,皮膚サルコイドーシス
D86.8,その他及び複合部位のサルコイドーシス
D86.9,サルコイドーシス，詳細不明
D89.0,多クローン性高ガンマグロブリン血症
D89.1,クリオグロブリン血症
D89.2,高ガンマグロブリン血症，詳細不明
D89.3,免疫再構築症候群
D89.8,その他の明示された免疫機構の障害，他に分類されないもの
D89.9,免疫機構の障害，詳細不明
E00.0,先天性ヨード欠乏症候群，神経型
E00.1,先天性ヨード欠乏症候群，粘液水腫型
E00.2,先天性ヨード欠乏症候群，混合型
E00.9,先天性ヨード欠乏症候群，詳細不明
E01.0,ヨード欠乏によるびまん性（地方病性）甲状腺腫
E01.1,ヨード欠乏による多結節性（地方病性）甲状腺腫
E01.2,ヨード欠乏による（地方病性）甲状腺腫，詳細不明
E01.8,その他のヨード欠乏による甲状腺障害及び類縁病態
E03.0,びまん性甲状腺腫を伴う先天性甲状腺機能低下症
E03.1,甲状腺腫を伴わない先天性甲状腺機能低下症
E03.2,薬剤及びその他の外因性物質による甲状腺機能低下症
E03.3,感染後甲状腺機能低下症
E03.4,甲状腺萎縮（後天性）
E03.5,粘液水腫性昏睡
E03.8,その他の明示された甲状腺機能低下症
E03.9,甲状腺機能低下症，詳細不明
E04.0,非中毒性びまん性甲状腺腫
E04.1,非中毒性単発性甲状腺結節
E04.2,非中毒性多結節性甲状腺腫
E04.8,その他の明示された非中毒性甲状腺腫
E04.9,非中毒性甲状腺腫，詳細不明
E05.0,びまん性甲状腺腫を伴う甲状腺中毒症
E05.1,中毒性単発性甲状腺結節を伴う甲状腺中毒症
E05.2,中毒性多結節性甲状腺腫を伴う甲状腺中毒症
E05.3,異所性甲状腺組織による甲状腺中毒症
E05.4,人工的甲状腺中毒症
E05.5,甲状腺クリーゼ又は急性発症
E05.8,その他の甲状腺中毒症
E05.9,甲状腺中毒症，詳細不明
E06.0,急性甲状腺炎
E06.1,亜急性甲状腺炎
E06.2,一過性甲状腺中毒症を伴う慢性甲状腺炎
E06.3,自己免疫性甲状腺炎
E06.4,薬物誘発性甲状腺炎
E06.5,その他の慢性甲状腺炎
E06.9,甲状腺炎，詳細不明
E07.0,カルシトニンの分泌過剰
E07.1,甲状腺ホルモン合成障害による甲状腺腫
E07.8,その他の明示された甲状腺障害
E07.9,甲状腺障害，詳細不明
E10.0,１型＜インスリン依存性＞糖尿病＜IDDM＞，昏睡を伴うもの
E10.1,１型＜インスリン依存性＞糖尿病＜IDDM＞，ケトアシドーシスを伴うもの
E10.2,１型＜インスリン依存性＞糖尿病＜IDDM＞，腎合併症を伴うもの
E10.3,１型＜インスリン依存性＞糖尿病＜IDDM＞，眼合併症を伴うもの
E10.4,１型＜インスリン依存性＞糖尿病＜IDDM＞，神経(学的)合併症を伴うもの
E10.5,１型＜インスリン依存性＞糖尿病＜IDDM＞，末梢循環合併症を伴うもの
E10.6,１型＜インスリン依存性＞糖尿病＜IDDM＞，その他の明示された合併症を伴うもの
E10.7,１型＜インスリン依存性＞糖尿病＜IDDM＞，多発合併症をを伴うもの
E10.8,１型＜インスリン依存性＞糖尿病＜IDDM＞，詳細不明の合併症を伴うもの
E10.9,１型＜インスリン依存性＞糖尿病＜IDDM＞，合併症を伴わないもの
E11.0,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，昏睡を伴うもの
E11.1,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，ケトアシドーシスを伴うもの
E11.2,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，腎合併症を伴うもの
E11.3,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，眼合併症を伴うもの
E11.4,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，神経(学的)合併症を伴うもの
E11.5,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，末梢循環合併症を伴うもの
E11.6,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，その他の明示された合併症を伴うもの
E11.7,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，多発合併症をを伴うもの
E11.8,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，詳細不明の合併症を伴うもの
E11.9,２型＜インスリン非依存性＞糖尿病＜NIDDM＞，合併症を伴わないもの
E12.0,栄養障害に関連する糖尿病，昏睡を伴うもの
E12.1,栄養障害に関連する糖尿病，ケトアシドーシスを伴うもの
E12.2,栄養障害に関連する糖尿病，腎合併症を伴うもの
E12.3,栄養障害に関連する糖尿病，眼合併症を伴うもの
E12.4,栄養障害に関連する糖尿病，神経(学的)合併症を伴うもの
E12.5,栄養障害に関連する糖尿病，末梢循環合併症を伴うもの
E12.6,栄養障害に関連する糖尿病，その他の明示された合併症を伴うもの
E12.7,栄養障害に関連する糖尿病，多発合併症をを伴うもの
